C;Day-Ahead Energy Market Historical Offer Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;Filename: hbdayaheadenergyoffer_20230520.csv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;Report for: 05/20/2023 - 05/20/2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;Report generated: 09/01/2023 14:43:48 EDT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
H;Day;Trading Interval;Masked Lead Participant ID;Masked Asset ID;Must Take Energy;Maximum Daily Energy Available;Economic Maximum;Economic Minimum;Cold Startup Price;Intermediate Startup Price;Hot Startup Price;No Load Price;Segment 1 Price;Segment 1 MW;Segment 2 Price;Segment 2 MW;Segment 3 Price;Segment 3 MW;Segment 4 Price;Segment 4 MW;Segment 5 Price;Segment 5 MW;Segment 6 Price;Segment 6 MW;Segment 7 Price;Segment 7 MW;Segment 8 Price;Segment 8 MW;Segment 9 Price;Segment 9 MW;Segment 10 Price;Segment 10 MW;Claim 10;Claim 30;Unit Status
H;Date;String;Number;Number;Number;Number;Number;Number;$;$;$;$;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;$;MW;MW;MW;String
D;05/20/2023;8;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;9;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;10;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;11;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;12;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;13;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;14;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;15;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;16;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;17;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;18;441991;86772;0;0;46;38;634.8;634.8;634.8;432.36;28.78;38;29.76;8;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;19;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;20;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;21;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;22;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;23;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;24;441991;86772;0;0;46;46;634.8;634.8;634.8;432.36;29.76;46;;;;;;;;;;;;;;;;;;;46;46;ECONOMIC
D;05/20/2023;1;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;441991;98444;1;180;7.1;1;0;0;0;0;-150;7.1;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;443032;92410;18;0;37;18;0;0;0;0;-50;31;50;6;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;463516;17945;0;168;0;0;0;0;0;0;0.1;7;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;474440;30850;0;0;2;0;0;0;0;0;750;2;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;474440;38356;0;0;1.3;0;0;0;0;0;750;1.3;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;474440;48956;0;0;1.5;0;0;0;0;0;750;1.5;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;4;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;5;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;6;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;7;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;8;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;9;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;10;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;11;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;12;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;13;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;14;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;15;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;16;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;17;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;18;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;19;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;20;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;21;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;22;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;23;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;24;474440;62460;0;0;0.8;0;0;0;0;0;750;0.8;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;1;474440;79744;0;15;2.6;0;0;0;0;0;750;2.6;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;2;474440;79744;0;15;2.6;0;0;0;0;0;750;2.6;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
D;05/20/2023;3;474440;79744;0;15;2.6;0;0;0;0;0;750;2.6;;;;;;;;;;;;;;;;;;;0;0;MUST_RUN
